game,tick,actor_id,name,strategy,n_props,port_wealth,cash,final_score,risk_cost
25,9,ai1,Mr Hugh Price,capital,2,1062813.0,1250954.0,2008553.0,0.0
25,9,ai2,Ms Di Vidend,yield,6,739594.0,1417235.0,2967353.0,0.0
25,10,player,You,player,5,2453194.0,808262.0,3584134.0,89001.0
25,10,ai1,Mr Hugh Price,capital,2,1149437.0,1284384.0,2008553.0,0.0
25,10,ai2,Ms Di Vidend,yield,7,1012686.0,1324344.0,2967353.0,0.0
25,11,player,You,player,5,2498763.0,1010274.0,3584134.0,89001.0
25,11,ai1,Mr Hugh Price,capital,2,1236061.0,1319711.0,2008553.0,0.0
25,11,ai2,Ms Di Vidend,yield,7,1315382.0,1343131.0,2967353.0,0.0
25,12,player,You,player,4,2710893.0,1117042.0,3584134.0,89001.0
25,12,ai1,Mr Hugh Price,capital,2,1385988.0,1355753.0,2008553.0,0.0
25,12,ai2,Ms Di Vidend,yield,7,1888243.0,1388374.0,2967353.0,0.0
25,13,player,You,player,4,3100931.0,1224188.0,3584134.0,89001.0
25,13,ai1,Mr Hugh Price,capital,2,1602548.0,1392475.0,2008553.0,0.0
25,13,ai2,Ms Di Vidend,yield,7,2259430.0,1426102.0,2967353.0,0.0
25,14,player,You,player,4,3296562.0,1267482.0,3584134.0,89001.0
25,14,ai1,Mr Hugh Price,capital,2,1699168.0,1428679.0,2008553.0,0.0
25,14,ai2,Ms Di Vidend,yield,7,2425036.0,1476633.0,2967353.0,0.0
25,15,player,You,player,4,3404496.0,1313004.0,3584134.0,89001.0
25,15,ai1,Mr Hugh Price,capital,2,1752475.0,1463636.0,2008553.0,0.0
25,15,ai2,Ms Di Vidend,yield,7,2516405.0,1523751.0,2967353.0,0.0
25,16,player,You,player,4,3404496.0,1356313.0,3584134.0,89001.0
25,16,ai1,Mr Hugh Price,capital,2,1752475.0,1502145.0,2008553.0,0.0
25,16,ai2,Ms Di Vidend,yield,7,2516405.0,1580511.0,2967353.0,0.0
25,17,player,You,player,4,3404496.0,1421633.0,3584134.0,89001.0
25,17,ai1,Mr Hugh Price,capital,2,1752475.0,1546440.0,2008553.0,0.0
25,17,ai2,Ms Di Vidend,yield,7,2516405.0,1638281.0,2967353.0,0.0
25,18,player,You,player,4,3384258.0,1487587.0,3584134.0,89001.0
25,18,ai1,Mr Hugh Price,capital,2,1742480.0,1591814.0,2008553.0,0.0
25,18,ai2,Ms Di Vidend,yield,7,2499274.0,1702217.0,2967353.0,0.0
25,19,player,You,player,4,3444971.0,1558967.0,3584134.0,89001.0
25,19,ai1,Mr Hugh Price,capital,2,1772465.0,1636768.0,2008553.0,0.0
25,19,ai2,Ms Di Vidend,yield,7,2550669.0,1758637.0,2967353.0,0.0
25,20,player,You,player,4,3552905.0,1620230.0,3584134.0,89001.0
25,20,ai1,Mr Hugh Price,capital,2,1825772.0,1682781.0,2008553.0,0.0
25,20,ai2,Ms Di Vidend,yield,7,2642038.0,1824315.0,2967353.0,0.0
26,1,player,You,player,3,564850.0,569088.0,1751439.0,0.0
26,1,ai1,Mr Max Lever,leverage,2,258600.0,1200973.0,3041734.0,0.0
26,1,ai2,Mr Hugh Price,capital,2,646350.0,958347.0,2386077.0,186637.0
26,2,player,You,player,3,602127.0,576849.0,1751439.0,0.0
26,2,ai1,Mr Max Lever,leverage,2,258163.0,1229977.0,3041734.0,0.0
26,2,ai2,Mr Hugh Price,capital,2,695060.0,986209.0,2386077.0,186637.0
26,3,player,You,player,3,683291.0,597807.0,1751439.0,0.0
26,3,ai1,Mr Max Lever,leverage,2,272088.0,1252092.0,3041734.0,0.0
26,3,ai2,Mr Hugh Price,capital,2,779367.0,1014671.0,2386077.0,186637.0
26,4,player,You,player,4,1010135.0,554740.0,1751439.0,0.0
26,4,ai1,Mr Max Lever,leverage,2,314602.0,1287841.0,3041734.0,0.0
26,4,ai2,Mr Hugh Price,capital,2,901143.0,1043718.0,2386077.0,186637.0
26,5,player,You,player,4,1141291.0,563166.0,1751439.0,0.0
26,5,ai1,Mr Max Lever,leverage,2,333570.0,1323206.0,3041734.0,0.0
26,5,ai2,Mr Hugh Price,capital,2,955474.0,1067364.0,2386077.0,186637.0
26,6,player,You,player,5,1279505.0,563620.0,1751439.0,0.0
26,6,ai1,Mr Max Lever,leverage,2,344034.0,1359367.0,3041734.0,0.0
26,6,ai2,Mr Hugh Price,capital,2,985450.0,1096649.0,2386077.0,186637.0
26,7,player,You,player,5,1317749.0,582140.0,1751439.0,0.0
26,7,ai1,Mr Max Lever,leverage,2,344034.0,1398897.0,3041734.0,0.0
26,7,ai2,Mr Hugh Price,capital,2,985450.0,1128666.0,2386077.0,186637.0
26,8,player,You,player,5,1231641.0,728455.0,1751439.0,0.0
26,8,ai1,Mr Max Lever,leverage,2,344034.0,1420503.0,3041734.0,0.0
26,8,ai2,Mr Hugh Price,capital,2,985450.0,1163575.0,2386077.0,186637.0
26,9,player,You,player,5,1231182.0,752701.0,1751439.0,0.0
26,9,ai1,Mr Max Lever,leverage,2,342072.0,1464266.0,3041734.0,0.0
26,9,ai2,Mr Hugh Price,capital,2,979829.0,1198836.0,2386077.0,186637.0
26,10,player,You,player,5,1207661.0,886456.0,1751439.0,0.0
26,10,ai1,Mr Max Lever,leverage,2,347959.0,1502186.0,3041734.0,0.0
26,10,ai2,Mr Hugh Price,capital,2,996690.0,1234333.0,2386077.0,186637.0
26,11,player,You,player,5,1270366.0,853135.0,1751439.0,0.0
26,11,ai1,Mr Max Lever,leverage,2,358424.0,1546597.0,3041734.0,0.0
26,11,ai2,Mr Hugh Price,capital,2,1026666.0,1270179.0,2386077.0,186637.0
26,12,player,You,player,5,1476606.0,902087.0,1751439.0,0.0
26,12,ai1,Mr Max Lever,leverage,2,380008.0,1594979.0,3041734.0,0.0
26,12,ai2,Mr Hugh Price,capital,2,1088491.0,1309758.0,2386077.0,186637.0
26,13,player,You,player,5,1597045.0,919469.0,1751439.0,0.0
26,13,ai1,Mr Max Lever,leverage,2,394397.0,1647641.0,3041734.0,0.0
26,13,ai2,Mr Hugh Price,capital,2,1129707.0,1352836.0,2386077.0,186637.0
26,14,player,You,player,6,2009929.0,928209.0,1751439.0,0.0
26,14,ai1,Mr Max Lever,leverage,2,411402.0,1690042.0,3041734.0,0.0
26,14,ai2,Mr Hugh Price,capital,2,1178418.0,1398372.0,2386077.0,186637.0
26,15,player,You,player,6,1624675.0,1348232.0,1751439.0,0.0
26,15,ai1,Mr Max Lever,leverage,2,400938.0,1742251.0,3041734.0,0.0
26,15,ai2,Mr Hugh Price,capital,2,1148442.0,1441282.0,2386077.0,186637.0
26,16,player,You,player,5,1249006.0,1390523.0,1751439.0,0.0
26,16,ai1,Mr Max Lever,leverage,2,358424.0,1776182.0,3041734.0,0.0
26,16,ai2,Mr Hugh Price,capital,3,1634589.0,733037.0,2386077.0,186637.0
26,17,player,You,player,6,1185215.0,1378127.0,1751439.0,0.0
26,17,ai1,Mr Max Lever,leverage,3,657192.0,1321489.0,3041734.0,0.0
26,17,ai2,Mr Hugh Price,capital,2,2269238.0,1168937.0,2386077.0,186637.0
26,18,player,You,player,6,1243695.0,1480910.0,1751439.0,0.0
26,18,ai1,Mr Max Lever,leverage,4,2213123.0,1198427.0,3041734.0,0.0
26,18,ai2,Mr Hugh Price,capital,1,1923150.0,1707414.0,2386077.0,186637.0
26,19,player,You,player,6,1313621.0,1491483.0,1751439.0,0.0
26,19,ai1,Mr Max Lever,leverage,4,2704672.0,1191728.0,3041734.0,0.0
26,19,ai2,Mr Hugh Price,capital,2,2272359.0,1396244.0,2386077.0,186637.0
26,20,player,You,player,7,1406480.0,1443959.0,1751439.0,0.0
26,20,ai1,Mr Max Lever,leverage,5,3345248.0,1175485.0,3041734.0,0.0
26,20,ai2,Mr Hugh Price,capital,2,1733955.0,2338759.0,2386077.0,186637.0
27,1,player,You,player,3,1396900.0,400870.0,1830520.0,0.0
27,1,ai1,Mr Hugh Price,capital,3,1029075.0,501785.0,2474798.0,91017.0
27,1,ai2,Ms Demi Graphic,demographic,2,147500.0,1327670.0,1102012.0,0.0
27,2,player,You,player,3,1612636.0,431465.0,1830520.0,0.0
27,2,ai1,Mr Hugh Price,capital,3,1559437.0,509422.0,2474798.0,91017.0
27,2,ai2,Ms Demi Graphic,demographic,2,162488.0,1346028.0,1102012.0,0.0
27,3,player,You,player,4,1882066.0,403495.0,1830520.0,0.0
27,3,ai1,Mr Hugh Price,capital,3,1676532.0,517361.0,2474798.0,91017.0
27,3,ai2,Ms Demi Graphic,demographic,3,260517.0,1270089.0,1102012.0,0.0
27,4,player,You,player,4,1966766.0,423624.0,1830520.0,0.0
27,4,ai1,Mr Hugh Price,capital,3,1741136.0,541456.0,2474798.0,91017.0
27,4,ai2,Ms Demi Graphic,demographic,3,298643.0,1284104.0,1102012.0,0.0
27,5,player,You,player,5,2014140.0,429801.0,1830520.0,0.0
27,5,ai1,Mr Hugh Price,capital,3,1339900.0,967172.0,2474798.0,91017.0
27,5,ai2,Ms Demi Graphic,demographic,4,346735.0,1278576.0,1102012.0,0.0
27,6,player,You,player,5,2022732.0,473356.0,1830520.0,0.0
27,6,ai1,Mr Hugh Price,capital,2,817260.0,1361177.0,2474798.0,91017.0
27,6,ai2,Ms Demi Graphic,demographic,4,362249.0,1307205.0,1102012.0,0.0
27,7,player,You,player,5,1979596.0,552150.0,1830520.0,0.0
27,7,ai1,Mr Hugh Price,capital,2,812599.0,1399978.0,2474798.0,91017.0
27,7,ai2,Ms Demi Graphic,demographic,4,370944.0,1339845.0,1102012.0,0.0
27,8,player,You,player,6,2048196.0,565120.0,1830520.0,0.0
27,8,ai1,Mr Hugh Price,capital,2,826582.0,1438376.0,2474798.0,91017.0
27,8,ai2,Ms Demi Graphic,demographic,5,457521.0,1298881.0,1102012.0,0.0
27,9,player,You,player,7,2185628.0,548730.0,1830520.0,0.0
27,9,ai1,Mr Hugh Price,capital,2,851442.0,1467653.0,2474798.0,91017.0
27,9,ai2,Ms Demi Graphic,demographic,5,506301.0,1330879.0,1102012.0,0.0
27,10,player,You,player,7,2391390.0,575878.0,1830520.0,0.0
27,10,ai1,Mr Hugh Price,capital,2,902715.0,1508393.0,2474798.0,91017.0
27,10,ai2,Ms Demi Graphic,demographic,6,675243.0,1255364.0,1102012.0,0.0
27,11,player,You,player,7,2527648.0,656263.0,1830520.0,0.0
27,11,ai1,Mr Hugh Price,capital,2,936897.0,1553015.0,2474798.0,91017.0
27,11,ai2,Ms Demi Graphic,demographic,6,794534.0,1292549.0,1102012.0,0.0
27,12,player,You,player,7,2634744.0,728689.0,1830520.0,0.0
27,12,ai1,Mr Hugh Price,capital,2,977294.0,1602349.0,2474798.0,91017.0
27,12,ai2,Ms Demi Graphic,demographic,7,1022363.0,1236793.0,1102012.0,0.0
27,13,player,You,player,7,2528948.0,812806.0,1830520.0,0.0
27,13,ai1,Mr Hugh Price,capital,2,952434.0,1648548.0,2474798.0,91017.0
27,13,ai2,Ms Demi Graphic,demographic,8,1160244.0,1155251.0,1102012.0,0.0
27,14,player,You,player,7,2197263.0,858700.0,1830520.0,0.0
27,14,ai1,Mr Hugh Price,capital,3,1532067.0,846785.0,2474798.0,91017.0
27,14,ai2,Ms Demi Graphic,demographic,8,1073847.0,1175415.0,1102012.0,0.0
27,15,player,You,player,8,2000980.0,839540.0,1830520.0,0.0
27,15,ai1,Mr Hugh Price,capital,2,1941415.0,1206719.0,2474798.0,91017.0
27,15,ai2,Ms Demi Graphic,demographic,8,985830.0,1208133.0,1102012.0,0.0
27,16,player,You,player,8,2210656.0,887054.0,1830520.0,0.0
27,16,ai1,Mr Hugh Price,capital,1,1669494.0,1653677.0,2474798.0,91017.0
27,16,ai2,Ms Demi Graphic,demographic,9,1200225.0,1102731.0,1102012.0,0.0
27,17,player,You,player,8,2264333.0,1014809.0,1830520.0,0.0
27,17,ai1,Mr Hugh Price,capital,2,1966653.0,1396168.0,2474798.0,91017.0
27,17,ai2,Ms Demi Graphic,demographic,9,1316457.0,1146760.0,1102012.0,0.0
27,18,player,You,player,8,2213819.0,1069605.0,1830520.0,0.0
27,18,ai1,Mr Hugh Price,capital,2,1400854.0,2154293.0,2474798.0,91017.0
27,18,ai2,Ms Demi Graphic,demographic,10,1414497.0,1089959.0,1102012.0,0.0
27,19,player,You,player,8,2117079.0,1187914.0,1830520.0,0.0
27,19,ai1,Mr Hugh Price,capital,3,1829896.0,1607728.0,2474798.0,91017.0
27,19,ai2,Ms Demi Graphic,demographic,10,1415833.0,1126778.0,1102012.0,0.0
27,20,player,You,player,8,2083403.0,1247117.0,1830520.0,0.0
27,20,ai1,Mr Hugh Price,capital,2,2026474.0,2039341.0,2474798.0,91017.0
27,20,ai2,Ms Demi Graphic,demographic,10,1407154.0,1180858.0,1102012.0,0.0
28,1,player,You,player,4,548925.0,512938.0,969680.0,40093.0
28,1,ai1,Mr Ray Novate,value_add,2,328900.0,1121618.0,709149.0,0.0
28,1,ai2,Mr Max Lever,leverage,2,258600.0,1193741.0,2001027.0,264998.0
28,2,player,You,player,4,544135.0,521459.0,969680.0,40093.0
28,2,ai1,Mr Ray Novate,value_add,2,328008.0,1130963.0,709149.0,0.0
28,2,ai2,Mr Max Lever,leverage,2,244082.0,1201771.0,2001027.0,264998.0
28,3,player,You,player,5,549988.0,529129.0,969680.0,40093.0
28,3,ai1,Mr Ray Novate,value_add,2,321859.0,1130890.0,709149.0,0.0
28,3,ai2,Mr Max Lever,leverage,3,464765.0,897131.0,2001027.0,264998.0
28,4,player,You,player,5,569702.0,542459.0,969680.0,40093.0
28,4,ai1,Mr Ray Novate,value_add,2,330791.0,1124040.0,709149.0,0.0
28,4,ai2,Mr Max Lever,leverage,4,959102.0,819368.0,2001027.0,264998.0
28,5,player,You,player,5,588311.0,566108.0,969680.0,40093.0
28,5,ai1,Mr Ray Novate,value_add,3,376192.0,1057694.0,709149.0,0.0
28,5,ai2,Mr Max Lever,leverage,4,1108431.0,823524.0,2001027.0,264998.0
28,6,player,You,player,6,626854.0,572123.0,969680.0,40093.0
28,6,ai1,Mr Ray Novate,value_add,3,411361.0,1064352.0,709149.0,0.0
28,6,ai2,Mr Max Lever,leverage,5,1366451.0,742762.0,2001027.0,264998.0
28,7,player,You,player,6,634813.0,593770.0,969680.0,40093.0
28,7,ai1,Mr Ray Novate,value_add,3,435967.0,1049734.0,709149.0,0.0
28,7,ai2,Mr Max Lever,leverage,5,1496606.0,752679.0,2001027.0,264998.0
28,8,player,You,player,7,655112.0,583501.0,969680.0,40093.0
28,8,ai1,Mr Ray Novate,value_add,4,449850.0,1025293.0,709149.0,0.0
28,8,ai2,Mr Max Lever,leverage,5,1457969.0,939193.0,2001027.0,264998.0
28,9,player,You,player,7,647195.0,601523.0,969680.0,40093.0
28,9,ai1,Mr Ray Novate,value_add,4,448169.0,1044800.0,709149.0,0.0
28,9,ai2,Mr Max Lever,leverage,6,1514102.0,834875.0,2001027.0,264998.0
28,10,player,You,player,8,687612.0,592769.0,969680.0,40093.0
28,10,ai1,Mr Ray Novate,value_add,4,459110.0,1052021.0,709149.0,0.0
28,10,ai2,Mr Max Lever,leverage,6,1470150.0,1044383.0,2001027.0,264998.0
28,11,player,You,player,8,701462.0,611389.0,969680.0,40093.0
28,11,ai1,Mr Ray Novate,value_add,5,496997.0,1031700.0,709149.0,0.0
28,11,ai2,Mr Max Lever,leverage,6,1124731.0,1461961.0,2001027.0,264998.0
28,12,player,You,player,9,710209.0,609675.0,969680.0,40093.0
28,12,ai1,Mr Ray Novate,value_add,5,505087.0,1051896.0,709149.0,0.0
28,12,ai2,Mr Max Lever,leverage,7,1298688.0,1183556.0,2001027.0,264998.0
28,13,player,You,player,9,891259.0,651113.0,969680.0,40093.0
28,13,ai1,Mr Ray Novate,value_add,5,628743.0,1082604.0,709149.0,0.0
28,13,ai2,Mr Max Lever,leverage,7,2255857.0,1331673.0,2001027.0,264998.0
28,14,player,You,player,9,988804.0,696304.0,969680.0,40093.0
28,14,ai1,Mr Ray Novate,value_add,5,720277.0,1097198.0,709149.0,0.0
28,14,ai2,Mr Max Lever,leverage,7,2451169.0,1422292.0,2001027.0,264998.0
28,15,player,You,player,9,1068605.0,746680.0,969680.0,40093.0
28,15,ai1,Mr Ray Novate,value_add,5,692549.0,1191428.0,709149.0,0.0
28,15,ai2,Mr Max Lever,leverage,7,2479219.0,1723040.0,2001027.0,264998.0
28,16,player,You,player,9,1093634.0,803407.0,969680.0,40093.0
28,16,ai1,Mr Ray Novate,value_add,5,695581.0,1266959.0,709149.0,0.0
28,16,ai2,Mr Max Lever,leverage,7,2009595.0,2405342.0,2001027.0,264998.0
28,17,player,You,player,9,1155546.0,888663.0,969680.0,40093.0
28,17,ai1,Mr Ray Novate,value_add,5,674542.0,1418056.0,709149.0,0.0
28,17,ai2,Mr Max Lever,leverage,7,2247707.0,2509459.0,2001027.0,264998.0
28,18,player,You,player,9,994172.0,952900.0,969680.0,40093.0
28,18,ai1,Mr Ray Novate,value_add,5,558379.0,1489333.0,709149.0,0.0
28,18,ai2,Mr Max Lever,leverage,5,1275929.0,2765786.0,2001027.0,264998.0
28,19,player,You,player,10,1158956.0,796412.0,969680.0,40093.0
28,19,ai1,Mr Ray Novate,value_add,5,521360.0,1571719.0,709149.0,0.0
28,19,ai2,Mr Max Lever,leverage,4,957329.0,2914399.0,2001027.0,264998.0
28,20,player,You,player,10,1174949.0,895824.0,969680.0,40093.0
28,20,ai1,Mr Ray Novate,value_add,5,534126.0,1651023.0,709149.0,0.0
28,20,ai2,Mr Max Lever,leverage,3,617776.0,3127249.0,2001027.0,264998.0
29,1,player,You,player,4,1157675.0,527497.0,1097316.0,0.0
29,1,ai1,Mr Ray Novate,value_add,2,328900.0,1130042.0,530324.0,0.0
29,1,ai2,Mr Max Lever,leverage,2,258600.0,1213810.0,1196010.0,41364.0
29,2,player,You,player,4,1189915.0,549778.0,1097316.0,0.0
29,2,ai1,Mr Ray Novate,value_add,2,334189.0,1154134.0,530324.0,0.0
29,2,ai2,Mr Max Lever,leverage,2,249032.0,1244697.0,1196010.0,41364.0
29,3,player,You,player,5,1241949.0,569764.0,1097316.0,0.0
29,3,ai1,Mr Ray Novate,value_add,2,339138.0,1176323.0,530324.0,0.0
29,3,ai2,Mr Max Lever,leverage,2,240828.0,1286731.0,1196010.0,41364.0
29,4,player,You,player,5,1209479.0,596138.0,1097316.0,0.0
29,4,ai1,Mr Ray Novate,value_add,2,331039.0,1189416.0,530324.0,0.0
29,4,ai2,Mr Max Lever,leverage,2,234702.0,1327885.0,1196010.0,41364.0
29,5,player,You,player,5,1061310.0,621474.0,1097316.0,0.0
29,5,ai1,Mr Ray Novate,value_add,3,326560.0,1151818.0,530324.0,0.0
29,5,ai2,Mr Max Lever,leverage,3,277879.0,1267810.0,1196010.0,41364.0
29,6,player,You,player,6,958453.0,620744.0,1097316.0,0.0
29,6,ai1,Mr Ray Novate,value_add,3,276728.0,1159210.0,530324.0,0.0
29,6,ai2,Mr Max Lever,leverage,3,273246.0,1276820.0,1196010.0,41364.0
29,7,player,You,player,6,1022009.0,647411.0,1097316.0,0.0
29,7,ai1,Mr Ray Novate,value_add,3,277494.0,1162446.0,530324.0,0.0
29,7,ai2,Mr Max Lever,leverage,4,363840.0,1211769.0,1196010.0,41364.0
29,8,player,You,player,7,1075122.0,650484.0,1097316.0,0.0
29,8,ai1,Mr Ray Novate,value_add,3,279871.0,1170666.0,530324.0,0.0
29,8,ai2,Mr Max Lever,leverage,4,417301.0,1225561.0,1196010.0,41364.0
29,9,player,You,player,7,1040814.0,663988.0,1097316.0,0.0
29,9,ai1,Mr Ray Novate,value_add,3,273194.0,1198292.0,530324.0,0.0
29,9,ai2,Mr Max Lever,leverage,4,403567.0,1276585.0,1196010.0,41364.0
29,10,player,You,player,8,1022779.0,681493.0,1097316.0,0.0
29,10,ai1,Mr Ray Novate,value_add,3,268001.0,1214667.0,530324.0,0.0
29,10,ai2,Mr Max Lever,leverage,5,471605.0,1202588.0,1196010.0,41364.0
29,11,player,You,player,8,997157.0,696279.0,1097316.0,0.0
29,11,ai1,Mr Ray Novate,value_add,3,263549.0,1246409.0,530324.0,0.0
29,11,ai2,Mr Max Lever,leverage,5,437721.0,1258242.0,1196010.0,41364.0
29,12,player,You,player,9,1007685.0,712811.0,1097316.0,0.0
29,12,ai1,Mr Ray Novate,value_add,3,263549.0,1264353.0,530324.0,0.0
29,12,ai2,Mr Max Lever,leverage,6,506187.0,1205535.0,1196010.0,41364.0
29,13,player,You,player,9,1012421.0,747981.0,1097316.0,0.0
29,13,ai1,Mr Ray Novate,value_add,4,544897.0,1019900.0,530324.0,0.0
29,13,ai2,Mr Max Lever,leverage,7,696279.0,1009081.0,1196010.0,41364.0
29,14,player,You,player,9,1023430.0,802064.0,1097316.0,0.0
29,14,ai1,Mr Ray Novate,value_add,4,652035.0,1011376.0,530324.0,0.0
29,14,ai2,Mr Max Lever,leverage,8,975549.0,949026.0,1196010.0,41364.0
29,15,player,You,player,10,1144150.0,779829.0,1097316.0,0.0
29,15,ai1,Mr Ray Novate,value_add,5,706326.0,991039.0,530324.0,0.0
29,15,ai2,Mr Max Lever,leverage,9,1156880.0,971801.0,1196010.0,41364.0
29,16,player,You,player,10,1259869.0,832732.0,1097316.0,0.0
29,16,ai1,Mr Ray Novate,value_add,5,754287.0,1018958.0,530324.0,0.0
29,16,ai2,Mr Max Lever,leverage,9,1279565.0,1007199.0,1196010.0,41364.0
29,17,player,You,player,11,1374665.0,856342.0,1097316.0,0.0
29,17,ai1,Mr Ray Novate,value_add,5,791303.0,1046361.0,530324.0,0.0
29,17,ai2,Mr Max Lever,leverage,9,1128751.0,1257800.0,1196010.0,41364.0
29,18,player,You,player,11,1411438.0,915403.0,1097316.0,0.0
29,18,ai1,Mr Ray Novate,value_add,6,828891.0,1032974.0,530324.0,0.0
29,18,ai2,Mr Max Lever,leverage,9,1123410.0,1354349.0,1196010.0,41364.0
29,19,player,You,player,11,1361606.0,1071145.0,1097316.0,0.0
29,19,ai1,Mr Ray Novate,value_add,6,860147.0,1067145.0,530324.0,0.0
29,19,ai2,Mr Max Lever,leverage,9,1135974.0,1449184.0,1196010.0,41364.0
29,20,player,You,player,11,1424203.0,1134113.0,1097316.0,0.0
29,20,ai1,Mr Ray Novate,value_add,6,902500.0,1103824.0,530324.0,0.0
29,20,ai2,Mr Max Lever,leverage,9,1172330.0,1544044.0,1196010.0,41364.0
30,1,player,You,player,3,566050.0,569064.0,555733.0,0.0
30,1,ai1,Mr Reid Furbish,brrr,2,302100.0,1169613.0,313306.0,0.0
30,1,ai2,Mr Hugh Price,capital,2,646350.0,959215.0,1151853.0,0.0
30,2,player,You,player,3,552361.0,585678.0,555733.0,0.0
30,2,ai1,Mr Reid Furbish,brrr,2,293891.0,1185080.0,313306.0,0.0
30,2,ai2,Mr Hugh Price,capital,2,629909.0,990702.0,1151853.0,0.0
30,3,player,You,player,4,557801.0,554603.0,555733.0,0.0
30,3,ai1,Mr Reid Furbish,brrr,2,248921.0,1195853.0,313306.0,0.0
30,3,ai2,Mr Hugh Price,capital,3,960067.0,543501.0,1151853.0,0.0
30,4,player,You,player,4,479359.0,555579.0,555733.0,0.0
30,4,ai1,Mr Reid Furbish,brrr,2,231458.0,1195290.0,313306.0,0.0
30,4,ai2,Mr Hugh Price,capital,2,728342.0,800313.0,1151853.0,0.0
30,5,player,You,player,5,494153.0,556776.0,555733.0,0.0
30,5,ai1,Mr Reid Furbish,brrr,3,268009.0,1155015.0,313306.0,0.0
30,5,ai2,Mr Hugh Price,capital,1,509537.0,1100495.0,1151853.0,0.0
30,6,player,You,player,5,505428.0,573972.0,555733.0,0.0
30,6,ai1,Mr Reid Furbish,brrr,3,246345.0,1169734.0,313306.0,0.0
30,6,ai2,Mr Hugh Price,capital,2,870239.0,701345.0,1151853.0,0.0
30,7,player,You,player,5,487635.0,586127.0,555733.0,0.0
30,7,ai1,Mr Reid Furbish,brrr,3,219974.0,1194507.0,313306.0,0.0
30,7,ai2,Mr Hugh Price,capital,2,805397.0,855622.0,1151853.0,0.0
30,8,player,You,player,6,492504.0,592247.0,555733.0,0.0
30,8,ai1,Mr Reid Furbish,brrr,4,222357.0,1197754.0,313306.0,0.0
30,8,ai2,Mr Hugh Price,capital,3,928862.0,708703.0,1151853.0,0.0
30,9,player,You,player,6,462191.0,618102.0,555733.0,0.0
30,9,ai1,Mr Reid Furbish,brrr,4,207536.0,1216733.0,313306.0,0.0
30,9,ai2,Mr Hugh Price,capital,2,764639.0,864304.0,1151853.0,0.0
30,10,player,You,player,7,459366.0,614209.0,555733.0,0.0
30,10,ai1,Mr Reid Furbish,brrr,4,198475.0,1250723.0,313306.0,0.0
30,10,ai2,Mr Hugh Price,capital,1,345216.0,1293191.0,1151853.0,0.0
30,11,player,You,player,7,452764.0,634424.0,555733.0,0.0
30,11,ai1,Mr Reid Furbish,brrr,5,234938.0,1242870.0,313306.0,0.0
30,11,ai2,Mr Hugh Price,capital,2,736164.0,854086.0,1151853.0,0.0
30,12,player,You,player,8,470748.0,651650.0,555733.0,0.0
30,12,ai1,Mr Reid Furbish,brrr,5,209824.0,1268974.0,313306.0,0.0
30,12,ai2,Mr Hugh Price,capital,3,1021624.0,678967.0,1151853.0,0.0
30,13,player,You,player,9,516456.0,651947.0,555733.0,0.0
30,13,ai1,Mr Reid Furbish,brrr,5,210256.0,1308778.0,313306.0,0.0
30,13,ai2,Mr Hugh Price,capital,4,1268902.0,547620.0,1151853.0,0.0
30,14,player,You,player,9,543766.0,686652.0,555733.0,0.0
30,14,ai1,Mr Reid Furbish,brrr,4,239487.0,1331622.0,313306.0,0.0
30,14,ai2,Mr Hugh Price,capital,5,1525590.0,405550.0,1151853.0,0.0
30,15,player,You,player,10,570561.0,706633.0,555733.0,0.0
30,15,ai1,Mr Reid Furbish,brrr,5,271466.0,1339966.0,313306.0,0.0
30,15,ai2,Mr Hugh Price,capital,5,1644535.0,427702.0,1151853.0,0.0
30,16,player,You,player,10,581162.0,750653.0,555733.0,0.0
30,16,ai1,Mr Reid Furbish,brrr,4,277788.0,1356978.0,313306.0,0.0
30,16,ai2,Mr Hugh Price,capital,5,1678605.0,503609.0,1151853.0,0.0
30,17,player,You,player,10,591436.0,794404.0,555733.0,0.0
30,17,ai1,Mr Reid Furbish,brrr,5,305287.0,1367166.0,313306.0,0.0
30,17,ai2,Mr Hugh Price,capital,5,1683676.0,595425.0,1151853.0,0.0
30,18,player,You,player,11,630355.0,821536.0,555733.0,0.0
30,18,ai1,Mr Reid Furbish,brrr,5,317015.0,1404448.0,313306.0,0.0
30,18,ai2,Mr Hugh Price,capital,5,1676158.0,723638.0,1151853.0,0.0
30,19,player,You,player,12,756215.0,789491.0,555733.0,0.0
30,19,ai1,Mr Reid Furbish,brrr,5,325628.0,1436665.0,313306.0,0.0
30,19,ai2,Mr Hugh Price,capital,5,1492739.0,1037637.0,1151853.0,0.0
30,20,player,You,player,12,799763.0,848970.0,555733.0,0.0
30,20,ai1,Mr Reid Furbish,brrr,5,340701.0,1443604.0,313306.0,0.0
30,20,ai2,Mr Hugh Price,capital,6,1759198.0,892655.0,1151853.0,0.0
